window_index,split,n_samples,score_-1,score_0,score_1
0,val,145,0.06158274784684181,0.8340545296669006,0.10436274111270905
1,val,105,0.06137991324067116,0.8106155395507812,0.12800458073616028
2,val,85,0.05948028713464737,0.8119001388549805,0.12861965596675873
3,val,95,0.05047208443284035,0.8246873617172241,0.12484054267406464
4,val,84,0.054928142577409744,0.834194540977478,0.11087735742330551
5,val,110,0.05186155438423157,0.8373424410820007,0.11079597473144531
6,val,173,0.04263342544436455,0.8504526019096375,0.10691410303115845
7,val,83,0.06230194494128227,0.8047358393669128,0.1329621523618698
8,val,70,0.07423493266105652,0.8228446841239929,0.10292041301727295
9,val,64,0.05167620629072189,0.8122727870941162,0.1360510289669037
10,val,53,0.07448603957891464,0.8210495114326477,0.10446450114250183
11,val,43,0.041946277022361755,0.7630151510238647,0.1950386017560959
12,val,131,0.0550696887075901,0.796133279800415,0.14879703521728516
13,val,70,0.05015961080789566,0.8234001994132996,0.12644022703170776
14,val,63,0.049970753490924835,0.8115060925483704,0.1385231614112854
15,test,70,0.04837038367986679,0.8009411692619324,0.1506885290145874
16,test,69,0.060440678149461746,0.7906862497329712,0.14887306094169617
17,test,73,0.05029994994401932,0.8048936724662781,0.1448063850402832
18,test,104,0.07056917995214462,0.8027695417404175,0.12666131556034088
19,test,112,0.043699394911527634,0.8216747641563416,0.13462582230567932
20,test,58,0.052950236946344376,0.7794785499572754,0.16757124662399292
21,test,65,0.06471933424472809,0.81085205078125,0.12442854046821594
22,test,43,0.04547908529639244,0.7821199893951416,0.17240089178085327
23,test,48,0.05986680090427399,0.8021886348724365,0.1379445344209671
24,test,149,0.04098835587501526,0.8111969232559204,0.14781472086906433
25,test,59,0.046321041882038116,0.8190154433250427,0.1346636265516281
26,test,43,0.046886805444955826,0.7862918972969055,0.16682137548923492
